Customer_Id,Churn,Gender,Senior_Citizen,Partner,Dependents,Tenure,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_Tv,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Charges_Monthly,Charges_Total,Total_Days,Charges_Daily,Faixa_Valor_Total,Faixa_Charges_Daily,Grupo_Idade,Tenure_Faixa,Grupo,Churn_Label
3785-KTYSH,0.0,Male,0,0,0,53,1,1,No,3,3,3,3,3,3,Two year,0,Mailed check,24.6,1279.0,1590,0.8044025157232705,1000-1500,0-1,Não Idoso,48-59,Não Idoso,Não Churn
3785-NRHYR,0.0,Male,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.65,19.65,30,0.6549999999999999,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
3786-WOVKF,0.0,Female,1,1,0,72,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Bank transfer (automatic),106.85,7677.4,2160,3.5543518518518518,2000+,3-4,Idoso,,Idoso,Não Churn
3787-TRIAL,0.0,Male,0,1,1,21,0,3,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,26.05,565.75,630,0.898015873015873,500-750,0-1,Não Idoso,12-23,Não Idoso,Não Churn
3791-LGQCY,1.0,Female,1,1,0,56,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.65,5688.05,1680,3.3857440476190477,2000+,3-4,Idoso,48-59,Idoso,Churn
3793-MMFUH,1.0,Female,1,0,0,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.05,1290.0,390,3.3076923076923075,1000-1500,3-4,Idoso,12-23,Idoso,Churn
3794-NFNCH,0.0,Male,0,1,0,30,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.0,1474.9,900,1.6387777777777779,1000-1500,1-2,Não Idoso,24-35,Não Idoso,Não Churn
3795-CAWEX,0.0,Male,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.55,8152.3,2100,3.882047619047619,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
3795-GWTRD,0.0,Female,0,1,1,63,1,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),75.55,4707.85,1890,2.490925925925926,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3796-ENZGF,0.0,Male,0,1,0,63,1,1,DSL,0,1,0,1,0,1,Two year,0,Mailed check,67.25,4234.15,1890,2.240291005291005,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3797-FKOGQ,0.0,Male,0,0,1,11,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.2,893.2,330,2.706666666666667,750-1000,2-3,Não Idoso,0-11,Não Idoso,Não Churn
3797-VTIDR,1.0,Male,0,1,0,1,0,3,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,23.45,23.45,30,0.7816666666666666,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
3798-EPWRR,0.0,Female,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,43.95,85.1,60,1.4183333333333332,0-250,1-2,Idoso,0-11,Idoso,Não Churn
3799-ISUZQ,1.0,Male,0,1,1,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.95,529.5,210,2.5214285714285714,500-750,2-3,Não Idoso,0-11,Não Idoso,Churn
3800-LYTRK,0.0,Female,0,0,0,14,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,55.7,795.15,420,1.8932142857142857,750-1000,1-2,Não Idoso,12-23,Não Idoso,Não Churn
3801-HMYNL,1.0,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,89.15,89.15,30,2.9716666666666667,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
3803-KMQFW,1.0,Female,0,1,1,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,20.55,20.55,30,0.685,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
3804-RVTGV,1.0,Male,0,1,1,50,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),103.85,5017.9,1500,3.3452666666666664,2000+,3-4,Não Idoso,48-59,Não Idoso,Churn
3806-DXQOM,1.0,Female,0,0,0,4,0,3,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,33.65,137.85,120,1.14875,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
3806-YAZOV,0.0,Female,0,0,0,3,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,18.8,56.0,90,0.6222222222222222,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
3807-BPOMJ,0.0,Female,0,1,0,55,1,0,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,94.75,5276.1,1650,3.197636363636364,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
3807-XHCJH,0.0,Female,0,1,1,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Electronic check,20.0,20.0,30,0.6666666666666666,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
3808-HFKDE,0.0,Female,0,0,0,20,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.35,927.15,600,1.54525,750-1000,1-2,Não Idoso,12-23,Não Idoso,Não Churn
3810-DVDQQ,0.0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),117.6,8308.9,2160,3.846712962962963,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
3810-PJUHR,0.0,Male,0,1,1,70,1,1,No,3,3,3,3,3,3,Two year,0,Mailed check,25.35,1715.15,2100,0.8167380952380953,1500-2000,0-1,Não Idoso,60-71,Não Idoso,Não Churn
3811-VBYBZ,1.0,Male,0,0,0,7,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.8,673.25,210,3.205952380952381,500-750,3-4,Não Idoso,0-11,Não Idoso,Churn
3812-LRZIR,0.0,Female,0,1,1,27,1,1,No,3,3,3,3,3,3,Two year,0,Electronic check,24.5,761.95,810,0.9406790123456791,750-1000,0-1,Não Idoso,24-35,Não Idoso,Não Churn
3813-DHBBB,0.0,Male,0,1,0,67,0,3,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),50.95,3521.7,2010,1.7520895522388058,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
3814-MLAXC,1.0,Female,0,0,0,31,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),79.85,2404.15,930,2.5851075268817207,2000+,2-3,Não Idoso,24-35,Não Idoso,Churn
3815-SLMEF,1.0,Female,0,0,0,3,0,3,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,34.25,139.35,90,1.5483333333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
3823-KYNQY,0.0,Male,0,0,0,12,1,1,No,3,3,3,3,3,3,One year,0,Credit card (automatic),24.95,280.4,360,0.7788888888888889,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
3824-RHKVR,0.0,Female,0,0,0,17,1,0,No,3,3,3,3,3,3,Month-to-month,0,Credit card (automatic),19.7,340.35,510,0.6673529411764706,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
3831-YCPUO,0.0,Female,0,1,1,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),109.5,7854.9,2160,3.636527777777778,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
3834-XUIFC,1.0,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,85.2,602.55,210,2.869285714285714,500-750,2-3,Não Idoso,0-11,Não Idoso,Churn
3836-FZSDJ,0.0,Male,1,1,0,71,1,1,No,3,3,3,3,3,3,Two year,0,Bank transfer (automatic),24.85,1901.0,2130,0.8924882629107981,1500-2000,0-1,Idoso,60-71,Idoso,Não Churn
3838-OZURD,1.0,Male,0,1,0,66,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),105.0,7133.25,1980,3.602651515151515,2000+,3-4,Não Idoso,60-71,Não Idoso,Churn
3841-CONLJ,0.0,Female,0,1,0,1,0,3,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,35.0,35.0,30,1.1666666666666667,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
3841-NFECX,0.0,Female,1,1,0,71,1,1,Fiber optic,1,1,1,1,0,0,Two year,1,Credit card (automatic),96.35,6766.95,2130,3.1769718309859156,2000+,3-4,Idoso,60-71,Idoso,Não Churn
3842-IYKUE,1.0,Female,0,0,0,35,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Credit card (automatic),85.3,2917.5,1050,2.7785714285714285,2000+,2-3,Não Idoso,24-35,Não Idoso,Churn
3842-QTGDL,0.0,Male,0,1,0,16,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),80.75,1321.3,480,2.752708333333333,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
3845-FXCYS,0.0,Male,0,0,0,2,1,0,No,3,3,3,3,3,3,Month-to-month,1,Electronic check,19.65,31.2,60,0.52,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
3845-JHAMY,0.0,Female,0,1,1,16,0,3,DSL,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),35.5,552.7,480,1.1514583333333335,500-750,1-2,Não Idoso,12-23,Não Idoso,Não Churn
3847-BAERP,0.0,Female,0,0,0,10,1,0,No,3,3,3,3,3,3,Month-to-month,1,Mailed check,20.9,247.0,300,0.8233333333333334,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
3850-OKINF,0.0,Male,0,1,1,71,1,1,DSL,1,0,0,0,1,0,One year,1,Electronic check,66.2,4692.55,2130,2.2030751173708922,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3853-LYGAM,0.0,Male,0,0,0,17,1,1,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),95.65,1640.0,510,3.215686274509804,1500-2000,3-4,Não Idoso,12-23,Não Idoso,Não Churn
3855-ONCAR,0.0,Female,0,1,1,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,78.9,299.75,120,2.497916666666667,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
3858-VOBET,1.0,Male,0,0,0,23,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,1710.45,690,2.478913043478261,1500-2000,2-3,Não Idoso,12-23,Não Idoso,Churn
3858-XHYJO,0.0,Female,0,1,0,40,1,1,Fiber optic,1,0,1,0,1,1,One year,0,Bank transfer (automatic),105.75,4228.55,1200,3.523791666666667,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
3859-CVCET,1.0,Female,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,191.05,120,1.5920833333333335,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
3863-IUBJR,1.0,Male,0,1,1,12,1,0,DSL,0,0,0,0,0,1,One year,0,Credit card (automatic),53.65,696.35,360,1.9343055555555557,500-750,1-2,Não Idoso,12-23,Não Idoso,Churn
3863-QSTYI,0.0,Male,0,0,0,59,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Electronic check,64.65,3735.45,1770,2.110423728813559,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
3865-QBWSJ,0.0,Male,1,0,1,38,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,80.45,3162.65,1140,2.7742543859649125,2000+,2-3,Idoso,36-47,Idoso,Não Churn
3865-YIOTT,0.0,Male,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),106.1,7848.5,2160,3.633564814814815,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
3865-ZFZIB,0.0,Male,0,0,0,19,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,19.65,358.15,570,0.6283333333333333,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
3865-ZYKAD,0.0,Male,1,1,0,69,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),84.9,5785.65,2070,2.795,2000+,2-3,Idoso,60-71,Idoso,Não Churn
3866-MDTUB,1.0,Female,0,0,0,2,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Electronic check,70.75,146.9,60,2.4483333333333333,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
3870-MQAMG,1.0,Female,0,1,0,54,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Electronic check,110.35,5893.15,1620,3.6377469135802465,2000+,3-4,Não Idoso,48-59,Não Idoso,Churn
3870-SPZSI,0.0,Female,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),113.05,7869.05,2100,3.7471666666666668,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
3871-IKPYH,1.0,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.1,69.1,30,2.3033333333333332,0-250,2-3,Idoso,0-11,Idoso,Churn
3873-NFTGI,0.0,Male,0,0,0,14,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,767.55,420,1.8275,750-1000,1-2,Não Idoso,12-23,Não Idoso,Não Churn
3873-WOSBC,0.0,Male,0,1,0,67,1,1,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),25.6,1784.9,2010,0.8880099502487563,1500-2000,0-1,Não Idoso,60-71,Não Idoso,Não Churn
3874-EQOEP,1.0,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,95.0,655.5,210,3.1214285714285714,500-750,3-4,Não Idoso,0-11,Não Idoso,Churn
3877-JRJIP,1.0,Male,0,0,0,1,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,59.85,59.85,30,1.995,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
3878-AVSOQ,0.0,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.25,71.25,30,2.375,0-250,2-3,Idoso,0-11,Idoso,Não Churn
3882-IYOIJ,0.0,Female,0,1,1,60,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.25,6758.45,1800,3.7546944444444446,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
3884-HCSWG,1.0,Female,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.0,1144.5,510,2.2441176470588236,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Churn
3884-UEBXB,0.0,Female,0,1,1,67,0,3,DSL,1,1,0,0,0,0,Two year,0,Bank transfer (automatic),36.15,2434.45,2010,1.2111691542288556,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
3886-CERTZ,1.0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,109.25,8109.8,2160,3.754537037037037,2000+,3-4,Não Idoso,,Não Idoso,Churn
3887-PBQAO,0.0,Female,0,1,1,45,1,1,No,3,3,3,3,3,3,One year,1,Credit card (automatic),25.9,1216.6,1350,0.9011851851851851,1000-1500,0-1,Não Idoso,36-47,Não Idoso,Não Churn
3889-VWBID,0.0,Male,0,1,1,68,1,0,DSL,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),82.85,5776.45,2040,2.831593137254902,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3890-RTCMS,0.0,Male,0,0,0,16,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.45,799.0,480,1.6645833333333333,750-1000,1-2,Não Idoso,12-23,Não Idoso,Não Churn
3891-NLXJB,0.0,Male,0,0,0,37,0,3,DSL,1,1,0,1,0,0,Two year,1,Mailed check,40.55,1390.85,1110,1.253018018018018,1000-1500,1-2,Não Idoso,36-47,Não Idoso,Não Churn
3891-PUQOD,1.0,Female,0,0,1,1,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,59.2,59.2,30,1.9733333333333334,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
3892-NXAZG,0.0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.05,8289.2,2160,3.837592592592593,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
3893-JRNFS,0.0,Male,0,0,0,68,0,3,DSL,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),39.9,2796.35,2040,1.3707598039215685,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
3896-RCYYE,0.0,Female,0,0,0,67,0,3,DSL,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),53.4,3579.15,2010,1.7806716417910449,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
3896-ZVNET,0.0,Female,0,1,1,24,1,1,No,3,3,3,3,3,3,Two year,0,Mailed check,24.7,571.75,720,0.7940972222222222,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
3898-BSJYF,0.0,Female,0,0,1,10,1,1,DSL,1,0,1,1,0,1,One year,0,Credit card (automatic),73.55,693.3,300,2.311,500-750,2-3,Não Idoso,0-11,Não Idoso,Não Churn
3898-GUYTS,0.0,Female,1,0,0,45,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Electronic check,97.05,4385.05,1350,3.2481851851851853,2000+,3-4,Idoso,36-47,Idoso,Não Churn
3900-AQPHZ,1.0,Female,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.9,19.9,30,0.6633333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
3902-FOIGH,1.0,Male,1,1,0,12,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.35,1218.55,360,3.384861111111111,1000-1500,3-4,Idoso,12-23,Idoso,Churn
3902-MIVLE,0.0,Male,0,1,1,63,1,1,DSL,1,0,1,1,0,1,Two year,0,Mailed check,75.7,4676.7,1890,2.4744444444444444,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3904-UKFRE,0.0,Male,0,0,0,4,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.1,336.15,120,2.80125,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
3908-BLSYF,1.0,Female,0,0,0,6,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,83.9,497.55,180,2.7641666666666667,250-500,2-3,Não Idoso,0-11,Não Idoso,Churn
3908-MKIMJ,0.0,Male,1,1,0,68,0,3,DSL,1,1,1,0,0,0,Two year,1,Electronic check,41.95,2965.75,2040,1.4537990196078432,2000+,1-2,Idoso,60-71,Idoso,Não Churn
3910-MRQOY,0.0,Female,0,1,0,72,1,0,No,3,3,3,3,3,3,Two year,0,Bank transfer (automatic),19.4,1496.45,2160,0.6928009259259259,1000-1500,0-1,Não Idoso,,Não Idoso,Não Churn
3911-RSNHI,0.0,Female,0,1,0,71,0,3,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),61.4,4310.35,2130,2.0236384976525823,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3913-FCUUW,0.0,Female,0,1,1,72,1,1,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),70.45,5165.7,2160,2.3915277777777777,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
3913-RDSJZ,0.0,Female,0,1,0,64,1,1,No,3,3,3,3,3,3,Two year,0,Mailed check,25.55,1714.95,1920,0.893203125,1500-2000,0-1,Não Idoso,60-71,Não Idoso,Não Churn
3914-FDRHP,0.0,Male,0,0,0,9,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,86.25,770.5,270,2.8537037037037036,750-1000,2-3,Não Idoso,0-11,Não Idoso,Não Churn
3915-ODIYG,0.0,Male,1,0,0,60,1,1,DSL,1,1,0,0,0,1,One year,1,Electronic check,71.75,4374.55,1800,2.4303055555555555,2000+,2-3,Idoso,60-71,Idoso,Não Churn
3916-NRPAP,0.0,Male,0,0,0,3,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),85.7,256.75,90,2.852777777777778,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
3920-HIHMQ,0.0,Female,0,0,1,26,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,49.5,1265.65,780,1.6226282051282053,1000-1500,1-2,Não Idoso,24-35,Não Idoso,Não Churn
3923-CSIHK,1.0,Female,1,1,0,50,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.05,3444.85,1500,2.2965666666666666,2000+,2-3,Idoso,48-59,Idoso,Churn
3926-CUQZX,1.0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.1,45.1,30,1.5033333333333334,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
3926-YZVVX,0.0,Female,0,0,0,41,1,0,DSL,0,0,0,1,0,0,One year,0,Bank transfer (automatic),50.05,2029.05,1230,1.6496341463414634,2000+,1-2,Não Idoso,36-47,Não Idoso,Não Churn
3927-NLNRY,1.0,Male,0,1,0,53,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),94.25,4867.95,1590,3.0616037735849058,2000+,3-4,Não Idoso,48-59,Não Idoso,Churn
3930-ZGWVE,0.0,Male,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.75,19.75,30,0.6583333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
3932-CMDTD,1.0,Female,0,0,0,4,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,105.65,443.9,120,3.6991666666666663,250-500,3-4,Não Idoso,0-11,Não Idoso,Churn
3932-IJWDZ,0.0,Male,0,0,0,45,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),103.65,4747.85,1350,3.5169259259259262,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
3933-DQPWX,0.0,Female,0,0,0,50,0,3,DSL,0,1,1,1,0,0,Two year,0,Credit card (automatic),39.7,1932.75,1500,1.2885,1500-2000,1-2,Não Idoso,48-59,Não Idoso,Não Churn
3934-HXCFZ,1.0,Male,0,1,0,23,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,99.25,2186.4,690,3.168695652173913,2000+,3-4,Não Idoso,12-23,Não Idoso,Churn
3935-TBRZZ,0.0,Male,0,1,1,44,1,1,No,3,3,3,3,3,3,One year,0,Mailed check,25.7,1110.5,1320,0.8412878787878788,1000-1500,0-1,Não Idoso,36-47,Não Idoso,Não Churn
3936-QQFLL,0.0,Male,0,0,0,2,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.75,39.3,60,0.6549999999999999,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
3938-YFPXD,0.0,Male,0,0,0,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.3,5997.1,2160,2.776435185185185,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
3941-XTSKM,0.0,Male,0,1,1,42,0,3,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),45.1,2049.05,1260,1.6262301587301589,2000+,1-2,Não Idoso,36-47,Não Idoso,Não Churn
3943-KDREE,1.0,Female,0,0,0,26,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.95,1834.95,780,2.3525,1500-2000,2-3,Não Idoso,24-35,Não Idoso,Churn
3945-GFWQL,1.0,Female,0,0,1,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.55,480.6,360,1.335,250-500,1-2,Não Idoso,12-23,Não Idoso,Churn
3946-JEWRQ,0.0,Male,0,1,0,47,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),95.2,4563.0,1410,3.2361702127659573,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
3946-MHCZW,1.0,Male,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,50.9,50.9,30,1.6966666666666665,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
3948-FVVRP,0.0,Male,0,1,1,9,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Mailed check,54.8,452.8,270,1.677037037037037,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
3948-KXDUF,0.0,Male,0,0,0,66,1,1,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),68.75,4447.55,1980,2.2462373737373738,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3948-XHGNA,1.0,Male,0,0,0,24,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),49.55,1210.4,720,1.6811111111111112,1000-1500,1-2,Não Idoso,24-35,Não Idoso,Churn
3950-VPYJB,0.0,Male,0,1,1,57,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,59.6,3509.4,1710,2.052280701754386,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
3951-NJCVI,0.0,Female,1,1,0,42,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.05,3944.5,1260,3.1305555555555555,2000+,3-4,Idoso,36-47,Idoso,Não Churn
3955-JBZZM,0.0,Male,0,0,0,20,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.8,1641.3,600,2.7355,1500-2000,2-3,Não Idoso,12-23,Não Idoso,Não Churn
3956-CJUST,0.0,Female,1,0,0,23,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.4,1643.55,690,2.3819565217391303,1500-2000,2-3,Idoso,12-23,Idoso,Não Churn
3956-MGXOG,0.0,Female,0,0,0,28,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.6,2244.95,840,2.6725595238095234,2000+,2-3,Não Idoso,24-35,Não Idoso,Não Churn
3957-HHLMR,0.0,Female,0,1,1,70,1,1,DSL,1,0,0,0,0,1,One year,0,Bank transfer (automatic),65.2,4543.15,2100,2.163404761904762,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
3957-LXOLK,1.0,Female,1,0,0,28,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.15,3152.5,840,3.7529761904761907,2000+,3-4,Idoso,24-35,Idoso,Churn
3957-SQXML,0.0,Female,0,1,1,34,1,1,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),24.95,894.3,1020,0.8767647058823529,750-1000,0-1,Não Idoso,24-35,Não Idoso,Não Churn
3961-SXAXY,0.0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.05,44.05,30,1.4683333333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
3963-RYFNS,0.0,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.45,8013.55,2160,3.709976851851852,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
3966-HRMZA,0.0,Female,1,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,75.05,202.9,90,2.2544444444444447,0-250,2-3,Idoso,0-11,Idoso,Não Churn
